datetime,YEAR,MO,DY,HR,WS50M,WD50M,V60,I60,V575,I575,THDV60,THDI60,THDV575,THDI575
2024-09-17 13:00:00,2024,9,17,13,8.43,118.8,61857.2416051925,93.77991869472963,594.1306294281322,6070.2896405603315,0.3592858472806796,2.3199562684442343,1.8624344393003367,5.256132197334369
2024-09-17 14:00:00,2024,9,17,14,8.24,117.5,61858.00257069117,93.39736778976857,594.1045419047708,5990.108438162765,0.4036864775072366,2.5132791669061696,1.8958105742550388,5.308963650850663
2024-09-17 15:00:00,2024,9,17,15,8.04,115.6,61859.43320713567,93.04103844901186,594.0991794929093,5911.361340772332,0.37276219160513197,2.421679754351863,1.8862345417850563,5.408177335002088
2024-09-17 16:00:00,2024,9,17,16,7.86,112.1,61860.59521825038,92.77237575371332,594.0918784042462,5836.568543822225,0.37853076396372165,2.6820369069210566,1.8744465306385276,5.418809310931176
2024-09-17 17:00:00,2024,9,17,17,7.99,109.2,61858.79163571823,92.96593249926656,594.0409819013547,5892.606796186453,0.3615325707574666,2.4691772708352433,1.8802634076628946,5.375867517973839
2024-09-17 18:00:00,2024,9,17,18,8.35,108.8,61858.53279734004,93.59381505321227,594.1439422130162,6034.172529292653,0.3474416099865423,2.4177631461160005,1.8693014024919978,5.2587587434736225
2024-09-17 19:00:00,2024,9,17,19,8.61,110.0,61855.18063924844,94.19620263268114,594.171870916857,6152.975375545638,0.37764781651960494,2.314346079699121,1.871560654407312,5.213558907570503
2024-09-17 20:00:00,2024,9,17,20,8.8,111.9,61854.05735248384,94.57676149360215,594.2198542441246,6242.110171097372,0.35471485849645906,2.673218523781017,1.881867849002633,5.142884235549402
2024-09-17 21:00:00,2024,9,17,21,8.81,114.7,61854.07202550403,94.62582904019317,594.2132239637305,6246.33695770776,0.36672090981293054,2.7162393023145976,1.8836332263163889,5.103640260023404
2024-09-17 22:00:00,2024,9,17,22,8.69,117.9,61852.3407127986,94.31521918818986,594.1494254735592,6194.802798404164,0.36879276335805644,2.3329692055694666,1.864964646614205,5.236508258937801
2024-09-17 23:00:00,2024,9,17,23,8.44,121.0,61856.94976863998,93.79631655458844,594.1571340177132,6075.1013569082925,0.3698587854724718,2.3428136545386895,1.8767673635140874,5.259966248609489
2024-09-18 00:00:00,2024,9,18,0,8.15,124.0,61858.96944466524,93.2371797417175,594.1264798060253,5953.833408896108,0.3567352900428222,2.341811599487964,1.8757598106351017,5.321352889603464
2024-09-18 01:00:00,2024,9,18,1,7.85,126.5,61860.96605138739,92.72602450547137,594.0526990166794,5832.182311489048,0.33975220011708324,2.671585855858706,1.8597709067630634,5.444913608867514
2024-09-18 02:00:00,2024,9,18,2,7.55,128.5,61862.74780872989,92.23464943630036,594.0703765471136,5729.377720760133,0.342418840107226,2.6707681233845313,1.8730848342292477,5.52726320226232
2024-09-18 03:00:00,2024,9,18,3,7.22,130.3,61864.660163338805,91.82736443380752,593.9905024312715,5625.4214387914135,0.3278781948773127,2.7520992759506853,1.8522304727683732,5.62716480508712
2024-09-18 04:00:00,2024,9,18,4,6.89,131.4,61865.82971396333,91.42518599091518,593.9561825521218,5529.28072365872,0.3350856443422859,3.06630521953412,1.850486162391286,5.734364813041272
2024-09-18 05:00:00,2024,9,18,5,6.64,130.8,61866.65317500242,91.16923229408876,594.0119947233338,5468.690532187444,0.3144565196264393,3.231731199886946,1.848156842527688,5.802973853592469
2024-09-18 06:00:00,2024,9,18,6,6.29,128.8,61868.097569117235,90.850485203249,593.9333102848444,5390.587732833986,0.3884571149862726,3.120184363464247,1.8693068882026451,5.87828019794952
2024-09-18 07:00:00,2024,9,18,7,5.66,125.6,61871.430473137596,90.46549125866781,593.8981163381968,5270.485175083174,0.36580309146876544,3.14155166150583,1.857252775221184,6.003408204974054
2024-09-18 08:00:00,2024,9,18,8,5.14,120.7,61872.83064937285,90.22707708252054,593.8646253876706,5202.8796373656,0.38743102145989067,2.970500266961037,1.854417371731206,6.151717146000408
2024-09-18 09:00:00,2024,9,18,9,4.88,113.0,61872.64493957994,90.14714733090459,593.8627338445199,5176.938676032525,0.3823245288079339,3.244700721909747,1.857540408022686,6.096613195645746
2024-09-18 10:00:00,2024,9,18,10,4.98,105.6,61872.968819946094,90.1343158559686,593.8917173537618,5187.930336320807,0.3264689461783059,3.0498058585214074,1.8670215200998745,6.110229551825634
2024-09-18 11:00:00,2024,9,18,11,5.23,102.3,61873.52162123633,90.28865243564813,593.9015511046827,5214.058491753149,0.40024891744932894,3.0983526661040126,1.877954860749239,6.116613111028024
2024-09-18 12:00:00,2024,9,18,12,5.51,101.8,61870.9123670255,90.38347241565386,593.8628239879837,5248.156082951155,0.33703705546113816,3.176750632340208,1.8637003632439444,6.043301127229737
2024-09-18 13:00:00,2024,9,18,13,5.81,101.5,61871.4696881902,90.53554129431207,593.9298985504086,5292.952136605188,0.3068522163476872,2.890157108952569,1.8492629827993623,5.9920808511025045
2024-09-18 14:00:00,2024,9,18,14,6.03,100.8,61872.924024898195,90.6849439307294,593.8941197082219,5326.353502185075,0.36765541411338615,3.1929400301120254,1.8670191418609718,5.933759721838404
2024-09-18 15:00:00,2024,9,18,15,6.23,100.6,61869.17158391977,90.77466843362195,593.9355938811949,5375.858999614849,0.33813198552877766,3.113722357056188,1.8531277149051504,5.892792916854354
2024-09-18 16:00:00,2024,9,18,16,6.46,100.9,61869.868204248814,91.0419806560352,593.9426643528046,5418.870296691717,0.3168926619243092,3.077574276512113,1.8401433857219112,5.855800337361972
2024-09-18 17:00:00,2024,9,18,17,6.73,100.8,61866.534285302136,91.28769891476752,593.9576502923263,5488.276659364631,0.36082776592632876,3.2227516327472214,1.8802890356113937,5.689152660260048
2024-09-18 18:00:00,2024,9,18,18,7.25,100.7,61863.81557258503,91.84177369318986,593.9877752702685,5637.225408127662,0.3223934840655954,2.758415721268694,1.8380005859501736,5.680804573746618
2024-09-18 19:00:00,2024,9,18,19,7.59,100.9,61862.192191230075,92.3340547278968,593.997989888923,5743.120593182185,0.31773399570930916,2.7191992088181474,1.8480645013433068,5.587912799327479
2024-09-18 20:00:00,2024,9,18,20,7.89,101.0,61859.38640720553,92.76203322904388,594.1187303601914,5850.274326342991,0.3159520325869076,2.554429693095396,1.8656931518586073,5.391341517813615
2024-09-18 21:00:00,2024,9,18,21,7.93,101.6,61858.56242022334,92.8894327976096,594.0822786792737,5867.935720761678,0.36577146920609277,2.589766160961486,1.86875568753616,5.422037580991738
2024-09-18 22:00:00,2024,9,18,22,8.0,101.0,61858.8479785368,92.93386570619936,594.0717276180876,5896.410450859442,0.37570008626427476,2.475865660353387,1.884963532840487,5.4080579000331515
2024-09-18 23:00:00,2024,9,18,23,8.13,100.7,61859.33930291387,93.20553903367075,594.0802189752542,5945.752741976504,0.40392896103511144,2.4229591074695733,1.8882307222717147,5.282202476756613
2024-09-19 00:00:00,2024,9,19,0,7.98,101.5,61858.682954824166,92.9320611710131,594.1039087906242,5888.618924997807,0.362816635880443,2.451569926761921,1.8874705392703328,5.354524686371549
2024-09-19 01:00:00,2024,9,19,1,7.78,103.2,61862.62074875783,92.63226065123168,594.075292159847,5806.640164626254,0.3708109886166765,2.789839451397164,1.882168257640876,5.45715204203716
2024-09-19 02:00:00,2024,9,19,2,7.51,104.8,61863.286334702585,92.21699995735337,594.0719546588311,5715.951858414838,0.3520366065858033,2.574082578983363,1.8725193071355066,5.553386905021093
2024-09-19 03:00:00,2024,9,19,3,7.21,103.8,61864.91024223244,91.83064875897371,594.002517090773,5621.76061058573,0.364676396113081,2.7830235024168015,1.8658870166756223,5.593403339943439
2024-09-19 04:00:00,2024,9,19,4,7.05,101.7,61866.3342082803,91.6478257889552,594.0074035263561,5577.748223068508,0.32863851858688564,2.899271252875598,1.852047103727973,5.715488861451096
2024-09-19 05:00:00,2024,9,19,5,6.93,98.7,61865.893203275446,91.5062647464657,594.0161844737312,5539.885309849884,0.3391817977584946,2.9902415709057966,1.8579723121679501,5.693849948377775
2024-09-19 06:00:00,2024,9,19,6,6.82,93.8,61866.896018619766,91.36987022950879,593.9647941188181,5511.013008329986,0.3166163379183366,3.1737215548704834,1.8371060006992728,5.76177964374985
2024-09-19 07:00:00,2024,9,19,7,6.77,87.8,61867.00502145381,91.34778292351619,593.951006534394,5498.150677025387,0.3506486919551074,3.157999283939593,1.865305406897409,5.730495336300582
2024-09-19 08:00:00,2024,9,19,8,7.38,85.3,61864.168024819766,92.01618472198511,594.0138949476617,5673.231624488551,0.36549096252544994,2.6710968931115837,1.8669877290113879,5.60007428042246
2024-09-19 09:00:00,2024,9,19,9,8.01,84.0,61859.085258688305,92.97033232670873,594.0533838168777,5900.217464824944,0.3365621395589541,2.4147962180558733,1.8765966547875363,5.366056123816189
2024-09-19 10:00:00,2024,9,19,10,8.77,84.0,61853.51278826449,94.46405642597836,594.1565690495771,6229.728511999783,0.35173726145144907,2.666228860907332,1.8734627866969682,5.167281227634614
2024-09-19 11:00:00,2024,9,19,11,9.28,83.2,61849.786606996364,95.804417802738,594.2541344899475,6479.877639270599,0.39602513342834655,2.492140244265606,1.902382448197986,4.940152153390214
2024-09-19 12:00:00,2024,9,19,12,9.5,81.5,61848.52320192497,96.34788167717684,594.3251942522669,6596.385461870305,0.4135929053387353,2.98358744894917,1.897384602246563,4.853983952769616
2024-09-19 13:00:00,2024,9,19,13,9.49,80.4,61848.70813509317,96.33720943226525,594.2950140860227,6590.528514833942,0.3739210551115547,2.9356539579497736,1.8814784775035094,4.879155805353925
2024-09-19 14:00:00,2024,9,19,14,9.42,79.8,61850.144214770175,96.16479456599004,594.2794231026588,6546.98391063243,0.3936913113579231,2.737798518698806,1.879987469888331,4.950089180606864
2024-09-19 15:00:00,2024,9,19,15,9.25,77.7,61849.652714698306,95.72179891381697,594.238709349191,6467.68692123433,0.3749698045073673,2.4985331335708434,1.8738036409513357,4.994861905096945
2024-09-19 16:00:00,2024,9,19,16,8.89,71.4,61852.26406398941,94.76801785879383,594.208522066064,6284.009961200884,0.3953755446737026,2.449913247531756,1.8793036099351057,5.114004508867525
2024-09-19 17:00:00,2024,9,19,17,9.07,63.5,61850.2992009929,95.27852261859786,594.2289464053039,6375.635782685601,0.39457872981323705,2.7723756602045113,1.8962699549293631,5.009633466047342
2024-09-19 18:00:00,2024,9,19,18,10.08,61.0,61843.26756355499,98.22018510468304,594.4298238667253,6932.241154315523,0.3820998734625678,3.0714657183902068,1.8813372186466293,4.6825454363595505
2024-09-19 19:00:00,2024,9,19,19,11.34,63.6,61828.493442206905,103.53097448914373,594.6090467306482,7879.758623422357,0.409136109501739,3.23756529960419,1.909023659158739,4.214421968135164
2024-09-19 20:00:00,2024,9,19,20,12.83,69.4,61808.70170813076,109.26115749564269,594.8240324794059,8804.809803920334,0.4585902396019044,2.879444837521105,1.9490045811100578,3.7179302926066105
2024-09-19 21:00:00,2024,9,19,21,13.57,76.4,61801.67322381636,112.05061076387624,594.8638429788509,9235.234881870525,0.5049902716981522,2.87487084787271,1.9647007742505007,3.5973722056918787
2024-09-19 22:00:00,2024,9,19,22,13.03,83.0,61806.97330480862,110.09120662469098,594.7418218891772,8924.542964885148,0.43684574208886445,2.9446341614795015,1.9455117778334075,3.6826612890463455
2024-09-19 23:00:00,2024,9,19,23,12.07,88.6,61818.91504930532,106.4709172825616,594.706017141405,8357.710670511105,0.44558792459112917,2.422424446133575,1.9343814076789496,4.001753496305752
2024-09-20 00:00:00,2024,9,20,0,11.05,92.0,61833.3081698238,102.11600904117276,594.5320630155258,7616.735694009416,0.3781559420286401,2.4350283474555336,1.8971553520044933,4.352034997754686
2024-09-20 01:00:00,2024,9,20,1,10.21,92.4,61843.21739195805,98.62081554239802,594.442448049547,7007.377032554796,0.35218348520911585,3.4068826279576903,1.8781976664113917,4.665982326691885
2024-09-20 02:00:00,2024,9,20,2,9.81,91.1,61845.68932604518,97.33393844078492,594.3470926564017,6769.7893014125,0.3968171890794154,2.884002502840403,1.8906755585161112,4.784446938006657
2024-09-20 03:00:00,2024,9,20,3,9.57,88.3,61848.32927269334,96.65411499671374,594.2937287695524,6633.149108244477,0.3523093506419975,3.1151476002965484,1.8756480025826263,4.889390301196382
2024-09-20 04:00:00,2024,9,20,4,9.88,85.3,61846.949683388244,97.49956729142505,594.3157402663743,6806.281871380793,0.3303644957979528,2.8344582858847778,1.8742225501113994,4.779607754099728
2024-09-20 05:00:00,2024,9,20,5,10.47,82.6,61839.57343059741,99.59834953456385,594.4804648949051,7179.230410609061,0.4395536731123185,2.883698376255957,1.914254178149696,4.509043741921753
2024-09-20 06:00:00,2024,9,20,6,10.84,79.5,61835.34132812315,101.11142086085172,594.5260227428693,7452.295082230101,0.3823886048275524,2.46175240031294,1.896682190294685,4.409077619978927
2024-09-20 07:00:00,2024,9,20,7,10.59,76.7,61839.11207841654,100.05092213580292,594.4888941968064,7262.102582107335,0.3886253646211377,3.322529332359172,1.8869549920518098,4.546846553126952
2024-09-20 08:00:00,2024,9,20,8,10.16,83.2,61842.94158932262,98.46486999094691,594.3853541400748,6976.771765144191,0.37627108802484466,3.3577648484915588,1.9013052687383722,4.628230092478421
2024-09-20 09:00:00,2024,9,20,9,9.11,102.9,61849.859107629425,95.3203260970182,594.2432311927525,6396.136592719513,0.3851537858854566,2.8516417010663564,1.8879480338870298,4.978480861063059
2024-09-20 10:00:00,2024,9,20,10,8.63,132.3,61854.43580376263,94.2078568761228,594.1816107167282,6163.343256768197,0.33179164372761294,2.259383957612561,1.8735380232159073,5.17448384957036
2024-09-20 11:00:00,2024,9,20,11,8.98,146.9,61851.1239617239,94.98812463823506,594.2277847992063,6331.64933116869,0.39036298987456564,2.4319200543328696,1.8936517764483796,5.058605125444903
2024-09-20 12:00:00,2024,9,20,12,8.58,149.4,61855.71270167064,94.08878385505868,594.1064256560321,6138.5462650128675,0.38163621897802874,2.3128053591273914,1.8804675885131996,5.180822154363202
2024-09-20 13:00:00,2024,9,20,13,7.93,145.8,61858.539761510605,92.87070523034782,594.0741390957127,5867.964720045173,0.3593530843018445,2.59914197609605,1.8740013098396988,5.430196594757202
2024-09-20 14:00:00,2024,9,20,14,7.15,141.5,61865.5793209312,91.74544318133258,593.9826791946538,5605.343847198084,0.3482434595016959,2.8175099333761175,1.8715925974791956,5.620703421807764
2024-09-20 15:00:00,2024,9,20,15,6.3,133.3,61868.011117025446,90.85735568104906,593.9260659230871,5392.387737138754,0.3220532651911025,3.0824549368211485,1.8481578115250554,5.900155014471985
2024-09-20 16:00:00,2024,9,20,16,6.08,125.0,61871.41164366967,90.74289670520817,593.8934295675105,5338.571598980178,0.3652582168833541,3.0503825869361902,1.8631112642962382,5.900431520773971
2024-09-20 17:00:00,2024,9,20,17,6.13,120.5,61870.44312327097,90.76218622480609,593.9241755195184,5350.697347060673,0.35766096107919254,2.9360638533293133,1.851657064577546,5.85907246514315
2024-09-20 18:00:00,2024,9,20,18,5.98,118.7,61873.155631186855,90.61792584705864,593.853134830897,5316.934428345455,0.33709845830056906,3.171646900576301,1.857831867751628,5.953159574069739
2024-09-20 19:00:00,2024,9,20,19,5.41,116.3,61872.603267950486,90.39025951198678,593.884535780519,5233.534768412218,0.35427056786857053,3.198769827790364,1.8373942604066402,6.0499454901795495
2024-09-20 20:00:00,2024,9,20,20,4.32,103.9,61874.957852356936,90.08546875134579,593.872274604497,5139.491596389934,0.39530908839026424,3.060782000561279,1.869751039235583,6.171381567684862
2024-09-20 21:00:00,2024,9,20,21,3.4,66.8,61874.14391565948,89.92704108644449,593.8368050370366,5130.93256074263,0.3758849875753818,2.936357690962606,1.8649550853652757,6.20371042037171
2024-09-20 22:00:00,2024,9,20,22,5.09,17.4,61872.407305247194,90.25246486129433,593.8724026553541,5197.44585213738,0.3307404092392877,2.9696267778291143,1.8373406462558706,6.085356390277894
2024-09-20 23:00:00,2024,9,20,23,9.02,357.0,61850.9139462471,95.14831480597331,594.1959002907865,6351.682397776244,0.4193863660654806,2.576349185870737,1.8932821429526252,5.0867427199130635
2024-09-21 00:00:00,2024,9,21,0,12.99,354.5,61807.92336029876,109.83901414731068,594.7875659766752,8900.208202859816,0.4558216453404595,2.8574480308363976,1.95457695339169,3.7234249220458975
2024-09-21 01:00:00,2024,9,21,1,15.43,355.2,61791.57936024764,118.5927833871848,595.3730915506953,10153.232526907395,0.47790631298989583,2.23042645932713,1.976697439542316,3.2449567476874934
2024-09-21 02:00:00,2024,9,21,2,16.35,354.6,61820.06724643834,120.08604123875405,595.6651986337893,10183.410892416012,0.4675963569032702,2.408352985225844,1.9737976654068465,3.2067724604673646
2024-09-21 03:00:00,2024,9,21,3,17.22,355.8,61820.841849972196,120.65969773022292,595.9285037119014,10262.46385850947,0.3807808378595334,2.360029678658375,1.9469392247326376,3.2968271878703077
2024-09-21 04:00:00,2024,9,21,4,17.21,358.7,61821.0184674062,120.69506913101813,595.9583009273562,10261.543861293538,0.500728084888108,2.3841935748634904,1.9679503950965394,3.2648509532448786
2024-09-21 05:00:00,2024,9,21,5,16.64,0.1,61820.63399472061,120.31890694553687,595.7347323881135,10203.780974958838,0.4349520143275649,2.262440448133326,1.9648474902966775,3.197623284299697
2024-09-21 06:00:00,2024,9,21,6,16.19,358.8,61821.25446972528,119.92620551574322,595.6280645362426,10161.131372697024,0.4223762941364746,2.550898546833162,1.959300104282982,3.230371395765486
2024-09-21 07:00:00,2024,9,21,7,15.83,357.6,61814.68990895974,119.39833407615966,595.5222709008924,10149.542941699792,0.4300402729211369,2.7494654571130064,1.945392481338218,3.2176114671308773
2024-09-21 08:00:00,2024,9,21,8,15.41,356.2,61789.9803474536,118.44244882285038,595.3421252359881,10152.082435537892,0.42892829676505734,2.2862023966157334,1.9462329877397866,3.2525044669886665
2024-09-21 09:00:00,2024,9,21,9,14.94,354.2,61785.941903951956,117.12799100185823,595.159922580596,9979.377318942235,0.5049883552262326,2.288327842316718,1.9843710446692255,3.265707275812183
2024-09-21 10:00:00,2024,9,21,10,14.57,352.0,61791.16001386096,115.88582503623408,595.0772026900097,9800.284803741557,0.4379172926765676,2.1068999902136123,1.9516963089772286,3.412077027118489
2024-09-21 11:00:00,2024,9,21,11,14.29,351.1,61791.64349017082,114.87050954619832,595.0012104401336,9664.738824239943,0.43960063991396103,2.389859374198654,1.9470584126014112,3.408204955206237
2024-09-21 12:00:00,2024,9,21,12,14.03,351.1,61796.74593994259,113.88782081023025,594.9249049666943,9505.21462253546,0.46030060883954826,3.032344663469093,1.947088630948884,3.5024444765153953
2024-09-21 13:00:00,2024,9,21,13,13.68,351.8,61798.25474274306,112.52247082591884,594.9008275343796,9303.186523897317,0.44356043629393066,2.8508985711044574,1.9534267845320998,3.5020007947015546
2024-09-21 14:00:00,2024,9,21,14,13.14,352.6,61805.96799224043,110.42519356099493,594.7945000150402,8986.806330958236,0.4414795735129375,3.022029463181691,1.9337776037223138,3.7054634176199217
2024-09-21 15:00:00,2024,9,21,15,12.58,354.3,61814.111227705806,108.33247846091457,594.7201420719915,8655.78296223623,0.3960069717924843,2.855600664103026,1.9209564669698629,3.8159763903415973
2024-09-21 16:00:00,2024,9,21,16,12.16,356.4,61818.0698260005,106.79401057125595,594.754210337663,8407.254771130923,0.4121377561303056,2.978548425330831,1.9249079833959268,3.9637628307978243
2024-09-21 17:00:00,2024,9,21,17,12.02,357.4,61819.00123817692,106.26501007155485,594.6923897024242,8328.213137962535,0.40796246527761104,2.458954867757689,1.9274706001988242,4.003883466805998
2024-09-21 18:00:00,2024,9,21,18,12.53,359.9,61814.26218534167,108.15448941278991,594.7777551944587,8627.085233949025,0.4218204629881177,2.7609932217341964,1.9284108333748404,3.8546929575220514
2024-09-21 19:00:00,2024,9,21,19,12.99,3.5,61807.99432420378,109.88478838168294,594.7667776497606,8900.224453685607,0.40613165123432304,2.83492197014197,1.9244047536201663,3.69765230600403
2024-09-21 20:00:00,2024,9,21,20,13.2,6.7,61806.75257381828,110.64919564386595,594.8388172083954,9017.644594955143,0.43696432468910124,2.8152515330628822,1.9455647949381554,3.629439220338452
2024-09-21 21:00:00,2024,9,21,21,13.12,8.6,61805.63126691339,110.33647437675872,594.8186739010014,8976.827084603057,0.4434992518013889,3.039696982336314,1.9374494171906973,3.701380444692634
2024-09-21 22:00:00,2024,9,21,22,12.79,9.9,61809.313566384924,109.07126149797045,594.7626639176358,8780.167923420615,0.4711031982646827,2.834825865623713,1.9496779141886065,3.7469276787197563
2024-09-21 23:00:00,2024,9,21,23,12.43,11.6,61814.57412517983,107.78603794604608,594.77011042073,8563.959522135423,0.45900887976180227,2.9114587964753933,1.9528511082224305,3.8715439977790993
2024-09-22 00:00:00,2024,9,22,0,12.07,12.4,61818.95623869465,106.4763993687779,594.649564867141,8357.710044361087,0.4045183790535431,2.383597310647574,1.9235186253441543,3.958541154369056
2024-09-22 01:00:00,2024,9,22,1,11.85,12.4,61822.447991417685,105.64401300728974,594.6977143500952,8224.847922420646,0.44806709862907995,3.179148984997338,1.943252700635229,4.048223411501446
2024-09-22 02:00:00,2024,9,22,2,11.71,11.7,61822.871076108095,105.17663655886759,594.7245342902206,8149.148420947158,0.4226674883640555,3.4476303471360006,1.9201768265547887,4.090594990704263
2024-09-22 03:00:00,2024,9,22,3,11.68,11.1,61823.75140084228,104.98901487477386,594.6401909506872,8131.88237266803,0.4177300561649295,3.2077459855863597,1.9223654464301632,4.130010584605543
2024-09-22 04:00:00,2024,9,22,4,11.68,11.1,61823.84736384858,105.00848691621387,594.6410868588239,8131.805657874561,0.4074471757591029,3.19002719796753,1.9156831649876358,4.143965133839588
2024-09-22 05:00:00,2024,9,22,5,11.7,11.1,61823.179280350916,105.09342644013115,594.629825436816,8143.5607274202275,0.4392812344882596,3.4346282638659935,1.9312111699630352,4.091916759689358
2024-09-22 06:00:00,2024,9,22,6,11.87,9.8,61822.73700514672,105.72126308704942,594.6724008957971,8236.618526861834,0.433450891495193,3.1700311024843946,1.937722923046319,4.064437176924089
2024-09-22 07:00:00,2024,9,22,7,11.93,8.5,61821.91877185288,105.94924022614724,594.6849229171858,8273.073500252458,0.4637238400944621,3.010647021742347,1.9306016056204909,4.037385025985705
2024-09-22 08:00:00,2024,9,22,8,11.84,10.1,61822.31262326873,105.59817473671009,594.6782298635948,8218.988889092216,0.37807120270753086,3.184895309105631,1.9256862710599278,4.051261853614275
2024-09-22 09:00:00,2024,9,22,9,10.8,11.3,61835.46525015743,100.9808617264639,594.5295048703659,7421.371981058805,0.36667020774423875,2.5175977955373865,1.8914089055550054,4.5056468276535355
2024-09-22 10:00:00,2024,9,22,10,9.83,10.0,61845.847555605695,97.4142625132908,594.3513860555184,6780.154098518399,0.42253933709421176,2.9372474626458644,1.9146480583091732,4.7091811426247645
2024-09-22 11:00:00,2024,9,22,11,9.52,6.9,61848.306949752914,96.40672178692586,594.294072231417,6607.571605245702,0.358599070428332,3.016137384506462,1.8775757064274432,4.877632723753117
2024-09-22 12:00:00,2024,9,22,12,9.81,3.9,61845.70535289356,97.28502754995209,594.3662546791137,6769.765789116149,0.391171981827628,2.8870067492425653,1.8917767328233772,4.720687613293769
2024-09-22 13:00:00,2024,9,22,13,10.34,1.9,61842.18674978807,99.06198927499962,594.4513510244872,7097.95567791629,0.3842293446398023,2.99143595872021,1.9132939167870298,4.560371931914376
2024-09-22 14:00:00,2024,9,22,14,10.64,2.4,61838.34215080554,100.23656481635697,594.4687974795978,7298.807138544106,0.4191653802439152,3.1182782584624475,1.9205254365985838,4.475899061132199
2024-09-22 15:00:00,2024,9,22,15,10.54,4.8,61839.31198222351,99.88819578576344,594.4805455810573,7225.395850176697,0.4348525177158433,3.0805808110859454,1.912688664207553,4.474838855078488
2024-09-22 16:00:00,2024,9,22,16,10.01,7.9,61844.69743368067,97.90817807323339,594.3498591688787,6891.092282217469,0.4125650134831703,2.9275114955171193,1.8981068421329752,4.719641064150143
2024-09-22 17:00:00,2024,9,22,17,9.63,10.6,61849.05562146178,96.76635597701342,594.3424112370745,6664.892098177832,0.39448325724510636,3.0944437572758527,1.8900572856220779,4.808306047136446
2024-09-22 18:00:00,2024,9,22,18,9.62,13.7,61848.914543942745,96.72195974260833,594.3165945661297,6659.3517197650035,0.48116247671689566,3.146889337757404,1.932142351406592,4.778949472489573
2024-09-22 19:00:00,2024,9,22,19,9.79,17.3,61845.859512749856,97.1886295006616,594.3655040679257,6759.043635677122,0.3564872737111063,2.943740955500926,1.8938100528787805,4.748617393910318
2024-09-22 20:00:00,2024,9,22,20,9.95,20.6,61846.52539686374,97.7444339277862,594.3504937632609,6850.638182673557,0.39019905459592985,2.8886613691383087,1.8926028800502501,4.731697290900627
2024-09-22 21:00:00,2024,9,22,21,9.75,23.9,61847.27316658164,97.10041913536618,594.3025228642064,6735.989298281647,0.3600297367201992,3.0424495151089355,1.8666065648310783,4.802451369709525
2024-09-22 22:00:00,2024,9,22,22,9.25,26.0,61849.60876059304,95.7086280860691,594.2266858845454,6467.768108728121,0.3670884237857604,2.588718542334515,1.8891252765837745,4.9727008891327085
2024-09-22 23:00:00,2024,9,22,23,8.82,26.9,61853.968484409925,94.62599921985604,594.1385867958381,6250.7195956791575,0.3562252425053912,2.7822496477291887,1.8807971631029659,5.102983668714278
2024-09-23 00:00:00,2024,9,23,0,8.55,27.1,61855.677000290845,94.05154281955431,594.1215633986371,6125.272049148629,0.35404175182667014,2.348542234164505,1.850012025432987,5.231491453764727
2024-09-23 01:00:00,2024,9,23,1,8.39,27.3,61858.19724917346,93.73147948768197,594.1338281834094,6051.565545761245,0.36588351868842545,2.3506029148018843,1.8572173674440164,5.302173392888137
2024-09-23 02:00:00,2024,9,23,2,8.24,27.9,61858.114501069205,93.38078368941243,594.062950147126,5990.08313117844,0.3527881937669471,2.4690773297322313,1.8616743445684516,5.352136033991873
2024-09-23 03:00:00,2024,9,23,3,8.07,29.1,61859.67090439364,93.0721850384945,594.1179162912802,5922.55934141497,0.393875654145841,2.3689242446073884,1.891318925926422,5.353786610012456
2024-09-23 04:00:00,2024,9,23,4,7.86,30.5,61860.57647572268,92.73926906878165,594.0511558039456,5836.586959900442,0.40117049093571416,2.620154690203968,1.8774685984495938,5.426362922650555
2024-09-23 05:00:00,2024,9,23,5,7.57,31.2,61862.46225498414,92.30715849178927,593.9886717087777,5736.092220984829,0.2722435980006095,2.672627575593214,1.8307752182761439,5.5808158093157925
2024-09-23 06:00:00,2024,9,23,6,7.15,31.0,61865.56410006835,91.7312330798893,593.959030536749,5605.331728600107,0.34442651762338017,2.813668387256395,1.8672099059009706,5.635265647484986
2024-09-23 07:00:00,2024,9,23,7,6.51,29.0,61868.98063568065,91.03078823450836,593.9878638789926,5434.6210127114055,0.3747419094988549,3.150007610783688,1.8618876592682823,5.79483626100776
2024-09-23 08:00:00,2024,9,23,8,5.93,25.5,61871.94947563779,90.63134017059242,593.9165458956901,5310.5373157709355,0.36526650966966234,3.0578700421564,1.8574405928983806,5.956786523424472
2024-09-23 09:00:00,2024,9,23,9,5.38,21.6,61872.77788364587,90.33216290624136,593.8307511175302,5230.338127104915,0.3123943005047303,3.1781027485535893,1.8308468067550063,6.047369752393297
2024-09-23 10:00:00,2024,9,23,10,5.01,17.8,61873.12181707255,90.25382216829438,593.8527863501075,5189.893440180268,0.4194523300745724,3.0188455266838368,1.8876292963223444,6.113145217958216
2024-09-23 11:00:00,2024,9,23,11,4.78,16.4,61874.05791404608,90.12588440170128,593.8443372103505,5164.81870471803,0.3441685297323278,3.1763728647002027,1.8519035912207482,6.16509065390314
2024-09-23 12:00:00,2024,9,23,12,4.73,17.1,61873.18338801515,90.12261077635645,593.9025309038037,5167.857255316501,0.39894871766339374,3.091097669783723,1.8676865211778384,6.125521886031349
